Row ID,Order ID,Order Date,Ship Date,Ship Type,Segment,Customer,Product ID,Sales,Quantity,Discount,Profit
235,US-2017-100930,07/04/2017,12/04/2017,4,3,CS-12400,FUR-FU-10004017,258.07,3,0.2,0
236,US-2017-100930,07/04/2017,12/04/2017,4,3,CS-12400,TEC-AC-10003832,617.97,3,0.2,-7.72
237,CA-2017-160514,12/11/2017,16/11/2017,4,2,DB-13120,OFF-PA-10002479,10.56,2,0,4.75
238,CA-2016-157749,04/06/2016,09/06/2016,3,1,KL-16645,OFF-PA-10003349,25.92,5,0.2,9.39
239,CA-2016-157749,04/06/2016,09/06/2016,3,1,KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.72
240,CA-2016-157749,04/06/2016,09/06/2016,3,1,KL-16645,FUR-FU-10004351,11.68,3,0.6,-4.67
241,CA-2016-157749,04/06/2016,09/06/2016,3,1,KL-16645,TEC-PH-10000011,31.98,2,0.2,11.19
242,CA-2016-157749,04/06/2016,09/06/2016,3,1,KL-16645,FUR-TA-10002607,177.22,5,0.5,-120.51
243,CA-2016-157749,04/06/2016,09/06/2016,3,1,KL-16645,FUR-FU-10002505,4.04,3,0.6,-2.83
244,CA-2016-157749,04/06/2016,09/06/2016,3,1,KL-16645,OFF-AR-10004685,7.4,2,0.2,1.2
245,CA-2014-131926,01/06/2014,06/06/2014,3,3,DW-13480,FUR-CH-10004063,2001.86,7,0,580.53
246,CA-2014-131926,01/06/2014,06/06/2014,3,3,DW-13480,OFF-ST-10002276,166.72,2,0,41.68
247,CA-2014-131926,01/06/2014,06/06/2014,3,3,DW-13480,OFF-PA-10004082,47.88,6,0,23.94
248,CA-2014-131926,01/06/2014,06/06/2014,3,3,DW-13480,OFF-AP-10002945,1503.25,5,0,496.07
249,CA-2014-131926,01/06/2014,06/06/2014,3,3,DW-13480,OFF-PA-10000061,25.92,4,0,12.44
250,CA-2016-154739,10/12/2016,15/12/2016,3,1,LH-17155,FUR-CH-10002965,321.56,2,0.2,28.13
251,CA-2016-145625,11/09/2016,17/09/2016,4,1,KC-16540,OFF-PA-10004569,7.61,1,0,3.57
252,CA-2016-145625,11/09/2016,17/09/2016,4,1,KC-16540,TEC-AC-10003832,3347.37,13,0,636
253,CA-2016-146941,10/12/2016,13/12/2016,1,1,DL-13315,OFF-ST-10001228,80.58,6,0,22.56
254,CA-2016-146941,10/12/2016,13/12/2016,1,1,DL-13315,OFF-EN-10003296,361.92,4,0,162.86
255,US-2015-159982,28/11/2015,04/12/2015,4,2,DR-12880,FUR-FU-10002505,12.13,9,0.6,-8.49
256,US-2015-159982,28/11/2015,04/12/2015,4,2,DR-12880,OFF-ST-10004804,82.36,2,0.2,-19.56
257,US-2015-159982,28/11/2015,04/12/2015,4,2,DR-12880,OFF-ST-10001590,53.92,5,0.2,4.04
258,US-2015-159982,28/11/2015,04/12/2015,4,2,DR-12880,TEC-PH-10001580,647.9,6,0.2,56.69
259,CA-2017-163139,01/12/2017,03/12/2017,3,1,CC-12670,TEC-AC-10000290,20.37,3,0,6.92
260,CA-2017-163139,01/12/2017,03/12/2017,3,1,CC-12670,OFF-ST-10002790,221.55,3,0,6.64
261,CA-2017-163139,01/12/2017,03/12/2017,3,1,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.13
262,US-2017-155299,08/06/2017,12/06/2017,4,2,Dl-13600,OFF-AP-10002203,1.62,2,0.8,-4.46
263,US-2014-106992,19/09/2014,21/09/2014,3,2,SB-20290,TEC-MA-10000822,3059.98,3,0.4,-509.99
264,US-2014-106992,19/09/2014,21/09/2014,3,2,SB-20290,TEC-MA-10003353,2519.95,7,0.4,-251.99
265,CA-2016-125318,06/06/2016,13/06/2016,4,1,RC-19825,TEC-PH-10001433,328.22,4,0.2,28.71
266,CA-2015-155040,10/11/2015,15/11/2015,4,1,AH-10210,TEC-AC-10004469,79.9,2,0,35.15
267,CA-2017-136826,16/06/2017,20/06/2017,4,2,CB-12535,OFF-AR-10003602,14.01,3,0.2,4.73
268,CA-2016-111010,22/01/2016,28/01/2016,4,1,PG-18895,OFF-FA-10003472,7.56,6,0,0.3
269,US-2017-145366,09/12/2017,13/12/2017,4,2,CA-12310,OFF-ST-10004180,37.2,1,0.2,-7.44
270,US-2017-145366,09/12/2017,13/12/2017,4,2,CA-12310,OFF-EN-10004386,57.57,3,0.2,21.59
271,CA-2017-163979,28/12/2017,02/01/2018,3,2,KH-16690,OFF-ST-10003208,725.84,4,0,210.49
272,CA-2015-155334,30/07/2015,31/07/2015,1,1,HA-14920,TEC-AC-10003628,209.93,7,0,92.36
273,CA-2015-155334,30/07/2015,31/07/2015,1,1,HA-14920,FUR-FU-10003274,5.28,3,0,2.32
274,CA-2015-155334,30/07/2015,31/07/2015,1,1,HA-14920,OFF-BI-10002557,10.92,3,0.2,4.09
275,CA-2017-118136,16/09/2017,17/09/2017,1,2,BB-10990,OFF-PA-10002615,8.82,2,0,4.05
276,CA-2017-118136,16/09/2017,17/09/2017,1,2,BB-10990,OFF-AR-10001427,5.98,1,0,1.55
277,CA-2017-132976,13/10/2017,17/10/2017,4,2,AG-10495,OFF-PA-10000673,11.64,2,0.2,4.07
278,CA-2017-132976,13/10/2017,17/10/2017,4,2,AG-10495,OFF-PA-10004470,18.17,4,0.2,5.9
279,CA-2017-132976,13/10/2017,17/10/2017,4,2,AG-10495,OFF-ST-10000876,59.71,6,0.2,5.97
280,CA-2017-132976,13/10/2017,17/10/2017,4,2,AG-10495,OFF-LA-10002043,24.84,3,0.2,8.69
281,US-2015-161991,26/09/2015,28/09/2015,3,1,SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.43
282,US-2015-161991,26/09/2015,28/09/2015,3,1,SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11
283,CA-2015-130890,02/11/2015,06/11/2015,4,1,JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.94
284,CA-2015-130883,26/09/2015,02/10/2015,4,1,TB-21520,OFF-PA-10000474,141.76,5,0.2,47.84
285,CA-2015-130883,26/09/2015,02/10/2015,4,1,TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96
286,CA-2015-130883,26/09/2015,02/10/2015,4,1,TB-21520,OFF-PA-10004100,31.1,6,0.2,10.88
287,CA-2016-112697,18/12/2016,20/12/2016,3,2,AH-10195,OFF-BI-10000778,254.05,7,0.7,-169.37
288,CA-2016-112697,18/12/2016,20/12/2016,3,2,AH-10195,OFF-AP-10002684,194.52,2,0.2,24.31
289,CA-2016-112697,18/12/2016,20/12/2016,3,2,AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.31
290,CA-2016-110772,20/11/2016,24/11/2016,3,3,NZ-18565,OFF-FA-10002983,19.09,7,0.2,6.68
291,CA-2016-110772,20/11/2016,24/11/2016,3,3,NZ-18565,OFF-LA-10004689,18.49,8,0.2,6.24
292,CA-2016-110772,20/11/2016,24/11/2016,3,3,NZ-18565,TEC-AC-10002001,255.98,2,0.2,54.39
293,CA-2016-110772,20/11/2016,24/11/2016,3,3,NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7
294,CA-2014-111451,26/12/2014,28/12/2014,1,2,KL-16555,FUR-FU-10004091,300.41,8,0.2,78.85
295,CA-2014-111451,26/12/2014,28/12/2014,1,2,KL-16555,FUR-CH-10001891,230.35,3,0.2,20.15
296,CA-2014-111451,26/12/2014,28/12/2014,1,2,KL-16555,FUR-FU-10002918,218.35,3,0.2,-24.56
297,CA-2014-111451,26/12/2014,28/12/2014,1,2,KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88
298,CA-2014-111451,26/12/2014,28/12/2014,1,2,KL-16555,OFF-FA-10004854,27.55,3,0.2,9.29
299,CA-2016-142545,28/10/2016,03/11/2016,4,2,JD-15895,OFF-PA-10002105,32.4,5,0,15.55
300,CA-2016-142545,28/10/2016,03/11/2016,4,2,JD-15895,OFF-ST-10002756,1082.48,8,0,10.82
301,CA-2016-142545,28/10/2016,03/11/2016,4,2,JD-15895,OFF-PA-10004243,56.91,3,0,27.31
302,CA-2016-142545,28/10/2016,03/11/2016,4,2,JD-15895,FUR-FU-10001861,77.6,4,0,38.02
303,CA-2016-142545,28/10/2016,03/11/2016,4,2,JD-15895,OFF-BI-10002706,14.28,1,0,6.56
304,US-2017-152380,19/11/2017,23/11/2017,4,1,JH-15910,FUR-TA-10002533,219.07,3,0.5,-131.44
305,CA-2015-144253,04/05/2015,09/05/2015,3,2,AS-10225,FUR-FU-10002671,26.8,2,0,12.86
306,CA-2014-130960,30/12/2014,04/01/2015,4,2,KB-16600,OFF-AR-10003651,9.84,3,0,2.85
307,CA-2014-111003,01/06/2014,06/06/2014,4,3,CR-12625,OFF-BI-10001072,45.48,3,0,20.92
308,CA-2014-111003,01/06/2014,06/06/2014,4,3,CR-12625,OFF-AR-10002135,289.2,6,0,83.86
309,CA-2017-126774,15/04/2017,17/04/2017,1,1,SH-20395,OFF-AR-10002804,4.89,1,0,2
310,CA-2016-142902,12/09/2016,14/09/2016,3,2,BP-11185,FUR-FU-10001918,15.13,4,0.2,3.59
311,CA-2016-142902,12/09/2016,14/09/2016,3,2,BP-11185,FUR-CH-10004086,466.76,2,0.2,52.51
312,CA-2016-142902,12/09/2016,14/09/2016,3,2,BP-11185,FUR-FU-10001756,15.23,1,0.2,1.71
313,CA-2016-142902,12/09/2016,14/09/2016,3,2,BP-11185,OFF-LA-10000634,6.26,3,0.2,2.03
314,CA-2014-120887,27/09/2014,03/10/2014,4,2,TS-21205,FUR-FU-10001588,87.54,3,0,37.64
315,CA-2014-167850,09/08/2014,16/08/2014,4,2,AG-10525,TEC-PH-10002398,178.38,2,0.2,22.29
316,CA-2014-167850,09/08/2014,16/08/2014,4,2,AG-10525,OFF-PA-10001937,15.55,3,0.2,5.44
317,CA-2014-164259,28/12/2014,30/12/2014,1,2,SP-20860,OFF-AR-10003373,99.13,4,0.2,8.67
318,CA-2014-164973,04/11/2014,09/11/2014,4,3,NM-18445,FUR-CH-10002602,135.88,1,0.1,24.15
319,CA-2014-164973,04/11/2014,09/11/2014,4,3,NM-18445,TEC-MA-10002927,3991.98,2,0,1995.99
320,CA-2014-164973,04/11/2014,09/11/2014,4,3,NM-18445,TEC-PH-10004093,275.94,6,0,80.02
321,CA-2014-164973,04/11/2014,09/11/2014,4,3,NM-18445,TEC-AC-10000892,360,4,0,129.6
322,CA-2014-164973,04/11/2014,09/11/2014,4,3,NM-18445,OFF-ST-10002974,43.57,1,0,13.07
323,CA-2014-156601,19/09/2014,24/09/2014,4,2,FA-14230,OFF-FA-10000624,7.16,2,0,3.58
324,CA-2016-162138,23/04/2016,27/04/2016,4,2,GK-14620,OFF-BI-10004593,251.52,6,0.2,81.74
325,CA-2016-162138,23/04/2016,27/04/2016,4,2,GK-14620,TEC-AC-10001908,99.99,1,0,34.99
326,CA-2017-153339,03/11/2017,05/11/2017,3,2,DJ-13510,FUR-FU-10001967,15.99,1,0.2,0.99
327,US-2016-141544,30/08/2016,01/09/2016,1,1,PO-18850,TEC-PH-10003645,290.89,3,0.4,-67.87
328,US-2016-141544,30/08/2016,01/09/2016,1,1,PO-18850,OFF-ST-10000675,54.22,2,0.2,3.38
329,US-2016-141544,30/08/2016,01/09/2016,1,1,PO-18850,FUR-CH-10003312,786.74,4,0.3,-258.5
330,US-2016-141544,30/08/2016,01/09/2016,1,1,PO-18850,OFF-LA-10001074,100.24,10,0.2,33.83
331,US-2016-141544,30/08/2016,01/09/2016,1,1,PO-18850,OFF-BI-10001524,37.76,6,0.7,-27.69
332,US-2016-150147,25/04/2016,29/04/2016,3,1,JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7
333,US-2016-150147,25/04/2016,29/04/2016,3,1,JL-15850,OFF-BI-10001153,20.72,2,0.7,-13.81
334,US-2016-150147,25/04/2016,29/04/2016,3,1,JL-15850,OFF-BI-10001982,4.89,3,0.7,-3.42
335,CA-2015-137946,01/09/2015,04/09/2015,3,1,DB-13615,OFF-BI-10001922,4.75,1,0.2,1.6
336,CA-2015-137946,01/09/2015,04/09/2015,3,1,DB-13615,TEC-CO-10001449,959.98,2,0.2,335.99
337,CA-2015-137946,01/09/2015,04/09/2015,3,1,DB-13615,OFF-BI-10004140,14.36,4,0.2,4.49
338,CA-2014-129924,12/07/2014,17/07/2014,4,2,AC-10420,OFF-BI-10003314,7.71,2,0.2,2.79
339,CA-2014-129924,12/07/2014,17/07/2014,4,2,AC-10420,FUR-TA-10004575,698.35,3,0.2,-17.45
340,CA-2015-128167,22/06/2015,26/06/2015,3,1,KL-16645,OFF-FA-10000490,4.96,4,0,2.33
341,CA-2014-122336,13/04/2014,17/04/2014,3,2,JD-15895,OFF-AR-10000122,17.85,4,0.2,1.11
342,CA-2014-122336,13/04/2014,17/04/2014,3,2,JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.97
343,CA-2014-122336,13/04/2014,17/04/2014,3,2,JD-15895,OFF-FA-10002780,30.99,13,0.2,10.07
344,CA-2014-122336,13/04/2014,17/04/2014,3,2,JD-15895,TEC-PH-10000702,71.92,12,0.4,8.39
345,US-2015-120712,20/12/2015,24/12/2015,4,1,CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22
346,CA-2017-169901,15/06/2017,19/06/2017,4,1,CC-12550,TEC-PH-10002293,47.97,3,0.2,4.79
347,CA-2017-134306,08/07/2017,12/07/2017,4,1,TD-20995,OFF-AR-10004027,7.56,3,0,3.09
348,CA-2017-134306,08/07/2017,12/07/2017,4,1,TD-20995,OFF-PA-10000249,24.56,2,0,11.54
349,CA-2017-134306,08/07/2017,12/07/2017,4,1,TD-20995,OFF-AR-10001374,12.96,2,0,4.14
350,CA-2016-129714,01/09/2016,03/09/2016,1,3,AB-10060,TEC-AC-10000290,6.79,1,0,2.3
351,CA-2016-129714,01/09/2016,03/09/2016,1,3,AB-10060,OFF-PA-10001970,24.56,2,0,11.54
352,CA-2016-129714,01/09/2016,03/09/2016,1,3,AB-10060,OFF-BI-10002160,3.04,1,0.2,1.06
353,CA-2016-129714,01/09/2016,03/09/2016,1,3,AB-10060,OFF-PA-10001970,49.12,4,0,23.08
354,CA-2016-129714,01/09/2016,03/09/2016,1,3,AB-10060,OFF-BI-10004995,4355.16,4,0.2,1415.42
355,CA-2016-138520,08/04/2016,13/04/2016,4,1,JL-15505,FUR-BO-10002268,388.7,6,0.2,-4.85
356,CA-2016-138520,08/04/2016,13/04/2016,4,1,JL-15505,OFF-EN-10001137,8.26,2,0,3.79
357,CA-2016-138520,08/04/2016,13/04/2016,4,1,JL-15505,OFF-AR-10002399,17.04,4,0,6.98
358,CA-2016-138520,08/04/2016,13/04/2016,4,1,JL-15505,OFF-PA-10002713,34.4,5,0,15.82
359,CA-2016-130001,23/04/2016,28/04/2016,4,2,HK-14890,OFF-PA-10002666,36.24,5,0.2,11.32
360,CA-2017-155698,08/03/2017,11/03/2017,1,2,VB-21745,OFF-AP-10001124,647.84,8,0,168.43
361,CA-2017-155698,08/03/2017,11/03/2017,1,2,VB-21745,OFF-LA-10001158,20.7,2,0,9.93
362,CA-2017-144904,25/09/2017,01/10/2017,4,1,KW-16435,OFF-LA-10001158,20.7,2,0,9.93
363,CA-2017-144904,25/09/2017,01/10/2017,4,1,KW-16435,FUR-CH-10000785,488.64,3,0.1,86.87
364,CA-2017-144904,25/09/2017,01/10/2017,4,1,KW-16435,OFF-AR-10003732,5.56,2,0,1.44
365,CA-2017-144904,25/09/2017,01/10/2017,4,1,KW-16435,FUR-FU-10000023,47.12,8,0,20.73
366,CA-2014-123344,24/09/2014,29/09/2014,4,1,JD-16060,OFF-ST-10001713,211.96,4,0,8.47
367,CA-2016-155516,21/10/2016,21/10/2016,2,2,MK-17905,OFF-BI-10002412,23.2,4,0,10.44
368,CA-2016-155516,21/10/2016,21/10/2016,2,2,MK-17905,OFF-SU-10001225,7.36,2,0,0.14
369,CA-2016-155516,21/10/2016,21/10/2016,2,2,MK-17905,OFF-ST-10002406,104.79,7,0,29.34
370,CA-2016-155516,21/10/2016,21/10/2016,2,2,MK-17905,FUR-BO-10002545,1043.92,4,0,271.41
371,CA-2017-104745,29/05/2017,04/06/2017,4,1,GT-14755,OFF-PA-10002036,25.92,5,0.2,9.39
372,CA-2017-104745,29/05/2017,04/06/2017,4,1,GT-14755,OFF-ST-10002205,53.42,3,0.2,4.67
373,US-2014-119137,23/07/2014,27/07/2014,4,1,AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.71
374,US-2014-119137,23/07/2014,27/07/2014,4,1,AG-10900,TEC-AC-10003911,1023.93,8,0.2,179.18
375,US-2014-119137,23/07/2014,27/07/2014,4,1,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.92
376,US-2014-119137,23/07/2014,27/07/2014,4,1,AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94
377,US-2016-134656,28/09/2016,01/10/2016,1,2,MM-18280,OFF-PA-10003039,99.13,4,0.2,30.98
378,US-2017-134481,27/08/2017,01/09/2017,4,2,AR-10405,FUR-TA-10004915,1488.42,7,0.3,-297.68
379,CA-2015-130792,28/04/2015,05/05/2015,4,1,RA-19915,OFF-AP-10000696,8.65,3,0.8,-20.33
380,CA-2015-130792,28/04/2015,05/05/2015,4,1,RA-19915,OFF-ST-10003327,23.83,3,0.2,2.68
381,CA-2015-130792,28/04/2015,05/05/2015,4,1,RA-19915,OFF-BI-10000309,12.17,4,0.8,-18.87
382,CA-2016-134775,28/10/2016,29/10/2016,1,2,AS-10285,OFF-PA-10004734,50.96,7,0,25.48
383,CA-2016-134775,28/10/2016,29/10/2016,1,2,AS-10285,OFF-BI-10002225,49.53,3,0.2,17.33
384,CA-2015-125395,26/06/2015,29/06/2015,3,2,LA-16780,TEC-AC-10004708,41.9,2,0,8.79
385,US-2015-168935,27/11/2015,02/12/2015,4,1,DO-13435,FUR-TA-10000617,375.45,3,0.45,-157
386,US-2015-168935,27/11/2015,02/12/2015,4,1,DO-13435,TEC-AC-10002335,83.97,3,0.2,-1.04
387,CA-2015-122756,03/12/2015,07/12/2015,4,2,DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.63
388,CA-2015-122756,03/12/2015,07/12/2015,4,2,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.77
389,CA-2014-115973,24/11/2014,26/11/2014,1,1,NG-18430,OFF-AR-10004757,2.62,1,0.2,0.42
390,CA-2017-101798,11/12/2017,15/12/2017,4,1,MV-18190,OFF-BI-10000050,23.36,4,0.2,7.88
391,CA-2017-101798,11/12/2017,15/12/2017,4,1,MV-18190,TEC-AC-10001998,39.98,2,0,13.59
392,US-2014-135972,21/09/2014,23/09/2014,3,1,JG-15115,TEC-PH-10003012,246.38,2,0.2,27.71
393,US-2014-135972,21/09/2014,23/09/2014,3,1,JG-15115,TEC-CO-10002313,1799.97,3,0,701.98
394,US-2014-134971,07/06/2014,10/06/2014,3,2,BP-11095,OFF-BI-10003982,12.46,3,0.8,-20.56
395,CA-2017-102946,30/06/2017,05/07/2017,4,3,VP-21730,OFF-BI-10004492,75.79,3,0.2,25.57
396,CA-2017-165603,17/10/2017,19/10/2017,3,2,SS-20140,OFF-ST-10000798,49.96,2,0,9.49
397,CA-2017-165603,17/10/2017,19/10/2017,3,2,SS-20140,OFF-PA-10002552,12.96,2,0,6.22
398,CA-2015-122259,31/10/2015,04/11/2015,4,3,HP-14815,OFF-SU-10002573,70.12,4,0,21.03
399,CA-2016-108987,08/09/2016,10/09/2016,3,1,AG-10675,OFF-ST-10001580,35.95,3,0.2,3.59
400,CA-2016-108987,08/09/2016,10/09/2016,3,1,AG-10675,FUR-BO-10004834,2396.26,4,0.32,-317.15
401,CA-2016-108987,08/09/2016,10/09/2016,3,1,AG-10675,OFF-ST-10000934,131.13,4,0.2,-32.78
402,CA-2016-108987,08/09/2016,10/09/2016,3,1,AG-10675,TEC-AC-10000158,57.58,2,0.2,0.71
403,CA-2014-113166,24/12/2014,26/12/2014,1,1,LF-17185,OFF-PA-10001947,9.56,2,0.2,3.46
404,CA-2014-155208,16/04/2014,20/04/2014,4,2,SP-20650,OFF-AR-10003478,39.07,6,0.2,9.76
405,CA-2017-117933,24/12/2017,29/12/2017,4,1,RF-19840,OFF-AP-10004249,35.91,3,0,9.69
406,CA-2017-117457,08/12/2017,12/12/2017,4,1,KH-16510,TEC-AC-10000158,179.95,5,0,37.78
407,CA-2017-117457,08/12/2017,12/12/2017,4,1,KH-16510,TEC-CO-10004115,1199.97,3,0.2,434.99
408,CA-2017-117457,08/12/2017,12/12/2017,4,1,KH-16510,OFF-PA-10003724,27.15,5,0,13.3
409,CA-2017-117457,08/12/2017,12/12/2017,4,1,KH-16510,FUR-TA-10002041,1004.02,7,0.2,-112.95
410,CA-2017-117457,08/12/2017,12/12/2017,4,1,KH-16510,OFF-PA-10002893,9.68,1,0,4.64
411,CA-2017-117457,08/12/2017,12/12/2017,4,1,KH-16510,OFF-LA-10003766,28.35,9,0,13.6
412,CA-2017-117457,08/12/2017,12/12/2017,4,1,KH-16510,OFF-PA-10001970,55.98,1,0,27.43
413,CA-2017-117457,08/12/2017,12/12/2017,4,1,KH-16510,FUR-BO-10001972,1336.82,13,0.15,31.45
414,CA-2017-117457,08/12/2017,12/12/2017,4,1,KH-16510,FUR-CH-10003956,113.56,2,0.2,-18.45
415,CA-2017-142636,03/11/2017,07/11/2017,4,2,KC-16675,OFF-PA-10000157,139.86,7,0,65.73
416,CA-2017-142636,03/11/2017,07/11/2017,4,2,KC-16675,FUR-CH-10001891,307.13,4,0.2,26.87
417,CA-2017-122105,24/06/2017,28/06/2017,4,1,CJ-12010,OFF-AR-10004344,95.92,8,0,25.89
418,CA-2016-148796,14/04/2016,18/04/2016,4,1,PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38
419,CA-2017-154816,06/11/2017,10/11/2017,4,2,VB-21745,OFF-PA-10003845,5.78,1,0,2.83
420,CA-2017-110478,04/03/2017,09/03/2017,4,2,SP-20860,OFF-AR-10001573,9.32,4,0,2.7
421,CA-2017-110478,04/03/2017,09/03/2017,4,2,SP-20860,OFF-EN-10000483,15.25,1,0,7.01
422,CA-2014-142048,22/06/2014,25/06/2014,1,1,JE-15745,TEC-AC-10004114,196.75,6,0.2,56.56
423,CA-2017-125388,19/10/2017,23/10/2017,4,2,MP-17965,FUR-FU-10004712,56.56,4,0,14.7
424,CA-2017-125388,19/10/2017,23/10/2017,4,2,MP-17965,OFF-ST-10000918,32.7,3,0,8.5
425,CA-2017-155705,21/08/2017,23/08/2017,3,1,NF-18385,FUR-CH-10000015,866.4,4,0,225.26
426,CA-2017-149160,23/11/2017,26/11/2017,3,2,JM-15265,FUR-FU-10003347,28.4,2,0,11.07
427,CA-2017-149160,23/11/2017,26/11/2017,3,2,JM-15265,OFF-BI-10001543,287.92,8,0,138.2
428,CA-2014-101476,12/09/2014,13/09/2014,1,3,SD-20485,TEC-MA-10000029,69.99,1,0,30.09
429,CA-2017-152275,01/10/2017,08/10/2017,4,2,KH-16630,OFF-AR-10000369,6.67,6,0.2,0.5
430,US-2016-123750,15/04/2016,21/04/2016,4,3,RB-19795,OFF-BI-10004584,189.58,2,0.7,-145.35
431,US-2016-123750,15/04/2016,21/04/2016,4,3,RB-19795,TEC-AC-10004659,408.74,7,0.2,76.63
432,US-2016-123750,15/04/2016,21/04/2016,4,3,RB-19795,TEC-AC-10004659,291.96,5,0.2,54.74
433,US-2016-123750,15/04/2016,21/04/2016,4,3,RB-19795,OFF-ST-10000617,4.76,2,0.2,-0.77
434,CA-2016-127369,06/06/2016,07/06/2016,1,1,DB-13060,OFF-ST-10003306,714.3,5,0,207.14
435,US-2014-150574,19/12/2014,25/12/2014,4,1,MK-18160,OFF-BI-10000773,4.81,2,0.7,-3.68
436,US-2014-150574,19/12/2014,25/12/2014,4,1,MK-18160,TEC-AC-10002600,247.8,5,0.2,-18.58
437,CA-2016-147375,12/06/2016,14/06/2016,3,3,PO-19180,TEC-MA-10002937,1007.97,3,0.3,43.19
438,CA-2016-147375,12/06/2016,14/06/2016,3,3,PO-19180,OFF-PA-10001970,313.48,7,0.2,113.63
439,CA-2017-130043,15/09/2017,19/09/2017,4,2,BB-11545,OFF-PA-10002230,31.87,8,0.2,11.55
440,CA-2017-157252,20/01/2017,23/01/2017,3,2,CV-12805,FUR-CH-10003396,207.84,3,0.1,2.3
441,CA-2016-115756,05/09/2016,07/09/2016,3,1,PK-19075,FUR-FU-10000246,12.22,1,0,3.66
442,CA-2016-115756,05/09/2016,07/09/2016,3,1,PK-19075,OFF-ST-10000060,194.94,3,0,23.39
443,CA-2016-115756,05/09/2016,07/09/2016,3,1,PK-19075,OFF-ST-10003058,70.95,3,0,20.57
444,CA-2016-115756,05/09/2016,07/09/2016,3,1,PK-19075,OFF-PA-10002222,91.36,4,0,42.02
445,CA-2016-115756,05/09/2016,07/09/2016,3,1,PK-19075,FUR-CH-10002372,242.94,3,0,29.15
446,CA-2016-115756,05/09/2016,07/09/2016,3,1,PK-19075,OFF-LA-10001317,22.05,7,0,10.58
447,CA-2017-154214,20/03/2017,25/03/2017,3,1,TB-21595,FUR-FU-10000206,2.91,1,0,1.36
448,CA-2016-166674,01/04/2016,03/04/2016,3,1,RB-19360,OFF-AR-10000588,59.52,3,0,15.47
449,CA-2016-166674,01/04/2016,03/04/2016,3,1,RB-19360,OFF-ST-10001469,161.94,3,0,9.71
450,CA-2016-166674,01/04/2016,03/04/2016,3,1,RB-19360,OFF-AR-10001953,263.88,6,0,71.24
451,CA-2016-166674,01/04/2016,03/04/2016,3,1,RB-19360,OFF-AR-10003156,30.48,3,0,7.92
452,CA-2016-166674,01/04/2016,03/04/2016,3,1,RB-19360,OFF-AR-10004974,9.84,3,0,2.85
453,CA-2016-166674,01/04/2016,03/04/2016,3,1,RB-19360,TEC-PH-10002365,35.12,4,0,9.13
454,CA-2017-147277,20/10/2017,24/10/2017,4,2,EB-13705,FUR-TA-10001539,284.36,2,0.4,-75.83
455,CA-2017-147277,20/10/2017,24/10/2017,4,2,EB-13705,OFF-ST-10000142,665.4,2,0.2,66.54
456,CA-2016-100153,13/12/2016,17/12/2016,4,2,KH-16630,TEC-AC-10001772,63.88,4,0,24.91
457,US-2014-110674,12/02/2014,18/02/2014,4,1,SC-20095,FUR-CH-10000225,129.56,2,0.2,-24.29
458,US-2016-157945,26/09/2016,01/10/2016,4,1,NF-18385,FUR-CH-10002331,747.55,3,0.3,-96.11
459,US-2016-157945,26/09/2016,01/10/2016,4,1,NF-18385,OFF-EN-10001415,8.92,2,0.2,3.34
460,CA-2015-109638,15/12/2015,22/12/2015,4,1,JH-15985,OFF-AP-10002472,103.92,4,0,36.37
461,CA-2015-109638,15/12/2015,22/12/2015,4,1,JH-15985,TEC-AC-10004571,899.91,9,0,377.96
462,CA-2015-109638,15/12/2015,22/12/2015,4,1,JH-15985,OFF-BI-10001098,51.31,3,0.2,18.6
463,CA-2016-109869,22/04/2016,29/04/2016,4,3,TN-21040,FUR-FU-10000023,23.56,5,0.2,7.06
464,CA-2016-109869,22/04/2016,29/04/2016,4,3,TN-21040,FUR-TA-10001889,1272.63,6,0.5,-814.48
465,CA-2016-109869,22/04/2016,29/04/2016,4,3,TN-21040,OFF-BI-10000315,28.48,5,0.7,-20.88
466,CA-2016-109869,22/04/2016,29/04/2016,4,3,TN-21040,OFF-SU-10003505,185.37,2,0.2,-34.75
467,CA-2016-109869,22/04/2016,29/04/2016,4,3,TN-21040,OFF-AP-10002578,78.27,2,0.2,5.87
468,US-2015-101399,17/01/2015,24/01/2015,4,3,JS-15940,FUR-FU-10002918,254.74,7,0.6,-312.06
469,CA-2017-154907,31/03/2017,04/04/2017,4,2,DS-13180,FUR-BO-10002824,205.33,2,0.32,-36.23
